head	relation	tail	weight
PMID:16823244	-studies-	MeSH:CCS	1.0
PMID:25538156	-studies-	MeSH:CCS	1.0
PMID:15322274	-studies-	MeSH:CCS	1.0
PMID:15890976	-studies-	MeSH:CCS	1.0
PMID:20080988	-studies-	MeSH:CCS	1.0
PMID:18815187	-studies-	MeSH:CCS	1.0
PMID:16873551	-studies-	MeSH:CCS	1.0
PMID:29165759	-studies-	MeSH:CCS	1.0
PMID:30956271	-studies-	MeSH:CCS	1.0
PMID:18441446	-studies-	MeSH:CCS	1.0
PMID:17872460	-studies-	MeSH:CCS	1.0
PMID:15576650	-studies-	MeSH:CCS	1.0
PMID:14993420	-studies-	MeSH:CCS	1.0
PMID:29452352	-studies-	MeSH:CCS	1.0
PMID:20676041	-studies-	MeSH:CCS	1.0
PMID:31907598	-studies-	MeSH:CCS	1.0
PMID:15840485	-studies-	MeSH:CCS	1.0
PMID:19808399	-studies-	MeSH:CCS	1.0
PMID:28388306	-studies-	MeSH:CCS	1.0
PMID:15544015	-studies-	MeSH:CCS	1.0
PMID:30355031	-studies-	MeSH:CCS	1.0
PMID:32866913	-studies-	MeSH:CCS	1.0
PMID:34676560	-studies-	MeSH:CCS	1.0
PMID:18684293	-studies-	MeSH:CCS	1.0
PMID:18347081	-studies-	MeSH:CCS	1.0
PMID:27646203	-studies-	MeSH:CCS	1.0
PMID:32639107	-studies-	MeSH:CCS	1.0
PMID:29326130	-studies-	MeSH:CCS	1.0
PMID:19216760	-studies-	MeSH:CCS	1.0
PMID:25872028	-studies-	MeSH:CCS	1.0
PMID:17019810	-studies-	MeSH:CCS	1.0
PMID:23640888	-studies-	MeSH:CCS	1.0
PMID:16956599	-studies-	MeSH:CCS	1.0
PMID:25214526	-studies-	MeSH:CCS	1.0
PMID:30296944	-studies-	MeSH:CCS	1.0
PMID:22553997	-studies-	MeSH:CCS	1.0
PMID:29427818	-studies-	MeSH:CCS	1.0
PMID:31167968	-studies-	MeSH:CCS	1.0
PMID:11980690	-studies-	MeSH:CCS	1.0
PMID:22608700	-studies-	MeSH:CCS	1.0
PMID:32345129	-studies-	MeSH:CCS	1.0
PMID:32693635	-studies-	MeSH:CCS	1.0
PMID:20558828	-studies-	MeSH:CCS	1.0
PMID:22311731	-studies-	MeSH:CCS	1.0
PMID:26053073	-studies-	MeSH:CCS	1.0
PMID:26016905	-studies-	MeSH:CCS	1.0
PMID:1285896	-studies-	MeSH:CCS	1.0
PMID:11747815	-studies-	MeSH:CCS	1.0
PMID:23420830	-studies-	MeSH:CCS	1.0
PMID:15913575	-studies-	MeSH:CCS	1.0
PMID:16239587	-studies-	MeSH:CCS	1.0
PMID:20019150	-studies-	MeSH:CCS	1.0
PMID:30588629	-studies-	MeSH:CCS	1.0
PMID:17209005	-studies-	MeSH:CCS	1.0
PMID:10410480	-studies-	MeSH:CCS	1.0
PMID:14579051	-studies-	MeSH:CCS	1.0
PMID:18419777	-studies-	MeSH:CCS	1.0
PMID:16244363	-studies-	MeSH:CCS	1.0
PMID:25675717	-studies-	MeSH:CCS	1.0
PMID:28478942	-studies-	MeSH:CCS	1.0
PMID:21239638	-studies-	MeSH:CCS	1.0
PMID:20933197	-studies-	MeSH:CCS	1.0
PMID:20944434	-studies-	MeSH:CCS	1.0
PMID:26786475	-studies-	MeSH:CCS	1.0
PMID:16126808	-studies-	MeSH:CCS	1.0
PMID:24370574	-studies-	MeSH:CCS	1.0
PMID:9495298	-studies-	MeSH:CCS	1.0
PMID:21786192	-studies-	MeSH:CCS	1.0
PMID:29209776	-studies-	MeSH:CCS	1.0
PMID:27838126	-studies-	MeSH:CCS	1.0
PMID:23595086	-studies-	MeSH:CCS	1.0
PMID:23246599	-studies-	MeSH:CCS	1.0
PMID:31142594	-studies-	MeSH:CCS	1.0
PMID:20300641	-studies-	MeSH:CCS	1.0
PMID:28096415	-studies-	MeSH:CCS	1.0
PMID:22860618	-studies-	MeSH:CCS	1.0
PMID:15197150	-studies-	MeSH:CCS	1.0
PMID:20133431	-studies-	MeSH:CCS	1.0
PMID:25440180	-studies-	MeSH:CCS	1.0
PMID:16831322	-studies-	MeSH:CCS	1.0
PMID:22198169	-studies-	MeSH:CCS	1.0
PMID:17984180	-studies-	MeSH:CCS	1.0
PMID:21984545	-studies-	MeSH:CCS	1.0
PMID:25463374	-studies-	MeSH:CCS	1.0
PMID:30445170	-studies-	MeSH:CCS	1.0
PMID:28789916	-studies-	MeSH:CCS	1.0
PMID:16828340	-studies-	MeSH:CCS	1.0
PMID:17660395	-studies-	MeSH:CCS	1.0
PMID:14994964	-studies-	MeSH:CCS	1.0
PMID:17222736	-studies-	MeSH:CCS	1.0
PMID:31598634	-studies-	MeSH:CCS	1.0
PMID:17662970	-studies-	MeSH:CCS	1.0
PMID:28288337	-studies-	MeSH:CCS	1.0
PMID:15336975	-studies-	MeSH:CCS	1.0
PMID:22722659	-studies-	MeSH:CCS	1.0
PMID:9843800	-studies-	MeSH:CCS	1.0
PMID:26153920	-studies-	MeSH:CCS	1.0
PMID:8069990	-studies-	MeSH:CCS	1.0
PMID:22422768	-studies-	MeSH:CCS	1.0
PMID:19096022	-studies-	MeSH:CCS	1.0
PMID:28961276	-studies-	MeSH:CCS	1.0
PMID:12774982	-studies-	MeSH:CCS	1.0
PMID:20807279	-studies-	MeSH:CCS	1.0
PMID:18405639	-studies-	MeSH:CCS	1.0
PMID:18929323	-studies-	MeSH:CCS	1.0
PMID:25757661	-studies-	MeSH:CCS	1.0
PMID:33381229	-studies-	MeSH:CCS	1.0
PMID:27839804	-studies-	MeSH:CCS	1.0
PMID:22633706	-studies-	MeSH:CCS	1.0
PMID:34656916	-studies-	MeSH:CCS	1.0
PMID:15178757	-studies-	MeSH:CCS	1.0
PMID:22222782	-studies-	MeSH:CCS	1.0
PMID:27771553	-studies-	MeSH:CCS	1.0
PMID:22334434	-studies-	MeSH:CCS	1.0
PMID:29235522	-studies-	MeSH:CCS	1.0
PMID:21646727	-studies-	MeSH:CCS	1.0
PMID:9495647	-studies-	MeSH:CCS	1.0
PMID:17062957	-studies-	MeSH:CCS	1.0
PMID:33759547	-studies-	MeSH:CCS	1.0
PMID:22242938	-studies-	MeSH:CCS	1.0
PMID:28084961	-studies-	MeSH:CCS	1.0
PMID:20224043	-studies-	MeSH:CCS	1.0
PMID:24618063	-studies-	MeSH:CCS	1.0
PMID:32902830	-studies-	MeSH:CCS	1.0
PMID:17408688	-studies-	MeSH:CCS	1.0
PMID:22544360	-studies-	MeSH:CCS	1.0
PMID:32115705	-studies-	MeSH:CCS	1.0
PMID:24667281	-studies-	MeSH:CCS	1.0
PMID:10757454	-studies-	MeSH:CCS	1.0
PMID:21742998	-studies-	MeSH:CCS	1.0
PMID:11420310	-studies-	MeSH:CCS	1.0
PMID:12386154	-studies-	MeSH:CCS	1.0
PMID:33640691	-studies-	MeSH:CCS	1.0
PMID:19879546	-studies-	MeSH:CCS	1.0
PMID:16409161	-studies-	MeSH:CCS	1.0
PMID:27491078	-studies-	MeSH:CCS	1.0
PMID:27157848	-studies-	MeSH:CCS	1.0
PMID:21699856	-studies-	MeSH:CCS	1.0
PMID:35457253	-studies-	MeSH:CCS	1.0
PMID:9394603	-studies-	MeSH:CCS	1.0
PMID:34048725	-studies-	MeSH:CCS	1.0
PMID:18811809	-studies-	MeSH:CCS	1.0
PMID:26541708	-studies-	MeSH:CCS	1.0
PMID:16267258	-studies-	MeSH:CCS	1.0
PMID:32810305	-studies-	MeSH:CCS	1.0
PMID:17210841	-studies-	MeSH:CCS	1.0
PMID:8904349	-studies-	MeSH:CCS	1.0
PMID:15124116	-studies-	MeSH:CCS	1.0
PMID:27623776	-studies-	MeSH:CCS	1.0
PMID:12166659	-studies-	MeSH:CCS	1.0
PMID:27083328	-studies-	MeSH:CCS	1.0
PMID:25777811	-studies-	MeSH:CCS	1.0
PMID:30763348	-studies-	MeSH:CCS	1.0
PMID:20132818	-studies-	MeSH:CCS	1.0
PMID:17721028	-studies-	MeSH:CCS	1.0
PMID:19121813	-studies-	MeSH:CCS	1.0
PMID:22733215	-studies-	MeSH:CCS	1.0
PMID:33686871	-studies-	MeSH:CCS	1.0
PMID:32383994	-studies-	MeSH:CCS	1.0
PMID:16932808	-studies-	MeSH:CCS	1.0
PMID:16339485	-studies-	MeSH:CCS	1.0
PMID:22726844	-studies-	MeSH:CCS	1.0
PMID:29730195	-studies-	MeSH:CCS	1.0
PMID:35713932	-studies-	MeSH:CCS	1.0
PMID:11341080	-studies-	MeSH:CCS	1.0
PMID:18378510	-studies-	MeSH:CCS	1.0
PMID:16818210	-studies-	MeSH:CCS	1.0
PMID:24055824	-studies-	MeSH:CCS	1.0
PMID:21493965	-studies-	MeSH:CCS	1.0
PMID:18378612	-studies-	MeSH:CCS	1.0
PMID:15454742	-studies-	MeSH:CCS	1.0
PMID:32600351	-studies-	MeSH:CCS	1.0
PMID:25775566	-studies-	MeSH:CCS	1.0
PMID:11919408	-studies-	MeSH:VOO	1.0
PMID:15541969	-studies-	MeSH:VOO	1.0
PMID:29176317	-studies-	MeSH:VOO	1.0
PMID:23307820	-studies-	MeSH:VOO	1.0
PMID:25739835	-studies-	MeSH:VOO	1.0
PMID:11579366	-studies-	MeSH:VOO	1.0
PMID:17222210	-studies-	MeSH:VOO	1.0
PMID:23499458	-studies-	MeSH:VOO	1.0
PMID:21179275	-studies-	MeSH:VOO	1.0
PMID:22891046	-studies-	MeSH:VOO	1.0
PMID:17709640	-studies-	MeSH:VOO	1.0
PMID:11139455	-studies-	MeSH:VOO	1.0
PMID:18586894	-studies-	MeSH:VOO	1.0
PMID:19249908	-studies-	MeSH:VOO	1.0
PMID:33545156	-studies-	MeSH:VOO	1.0
PMID:24023684	-studies-	MeSH:VOO	1.0
PMID:15202929	-studies-	MeSH:VOO	1.0
PMID:17307438	-studies-	MeSH:VOO	1.0
PMID:15191941	-studies-	MeSH:VOO	1.0
PMID:32987857	-studies-	MeSH:VOO	1.0
PMID:35301869	-studies-	MeSH:VOO	1.0
PMID:28379401	-studies-	MeSH:VOO	1.0
PMID:12963177	-studies-	MeSH:VOO	1.0
PMID:24096554	-studies-	MeSH:VOO	1.0
PMID:28893433	-studies-	MeSH:VOO	1.0
PMID:22206734	-studies-	MeSH:VOO	1.0
PMID:23415511	-studies-	MeSH:VOO	1.0
PMID:17825156	-studies-	MeSH:VOO	1.0
PMID:11064275	-studies-	MeSH:VOO	1.0
PMID:15094362	-studies-	MeSH:VOO	1.0
PMID:15558223	-studies-	MeSH:VOO	1.0
PMID:12767553	-studies-	MeSH:VOO	1.0
PMID:29986381	-studies-	MeSH:VOO	1.0
PMID:22668556	-studies-	MeSH:VOO	1.0
PMID:20850749	-studies-	MeSH:VOO	1.0
PMID:21529731	-studies-	MeSH:VOO	1.0
PMID:17878225	-studies-	MeSH:VOO	1.0
PMID:9832495	-studies-	MeSH:VOO	1.0
PMID:26093839	-studies-	MeSH:VOO	1.0
PMID:26079447	-studies-	MeSH:VOO	1.0
PMID:16861404	-studies-	MeSH:VOO	1.0
PMID:19490057	-studies-	MeSH:VOO	1.0
PMID:11759175	-studies-	MeSH:VOO	1.0
PMID:7892609	-studies-	MeSH:VOO	1.0
PMID:17306621	-studies-	MeSH:VOO	1.0
PMID:14963678	-studies-	MeSH:VOO	1.0
PMID:15638266	-studies-	MeSH:VOO	1.0
PMID:16874466	-studies-	MeSH:VOO	1.0
PMID:21533831	-studies-	MeSH:VOO	1.0
PMID:11121810	-studies-	MeSH:VOO	1.0
PMID:24829362	-studies-	MeSH:VOO	1.0
PMID:26856083	-studies-	MeSH:VOO	1.0
PMID:22415082	-studies-	MeSH:VOO	1.0
PMID:23799619	-studies-	MeSH:VOO	1.0
PMID:35795929	-studies-	MeSH:VOO	1.0
PMID:32597028	-studies-	MeSH:VOO	1.0
PMID:15597579	-studies-	MeSH:VOO	1.0
PMID:16242193	-studies-	MeSH:VOO	1.0
PMID:26404200	-studies-	MeSH:VOO	1.0
PMID:26123813	-studies-	MeSH:VOO	1.0
PMID:11755293	-studies-	MeSH:VOO	1.0
PMID:30626765	-studies-	MeSH:VOO	1.0
PMID:19473901	-studies-	MeSH:VOO	1.0
PMID:27522619	-studies-	MeSH:VOO	1.0
PMID:11568030	-studies-	MeSH:VOO	1.0
PMID:17594058	-studies-	MeSH:VOO	1.0
PMID:33757126	-studies-	MeSH:VOO	1.0
PMID:11168947	-studies-	MeSH:VOO	1.0
PMID:23163407	-studies-	MeSH:VOO	1.0
PMID:14506635	-studies-	MeSH:VOO	1.0
PMID:24903972	-studies-	MeSH:VOO	1.0
PMID:16115296	-studies-	MeSH:VOO	1.0
PMID:19432691	-studies-	MeSH:VOO	1.0
PMID:7488459	-studies-	MeSH:VOO	1.0
PMID:20124440	-studies-	MeSH:VOO	1.0
PMID:20404054	-studies-	MeSH:VOO	1.0
PMID:23465097	-studies-	MeSH:VOO	1.0
PMID:26896474	-studies-	MeSH:VOO	1.0
PMID:15827062	-studies-	MeSH:VOO	1.0
PMID:25170097	-studies-	MeSH:VOO	1.0
PMID:11438479	-studies-	MeSH:VOO	1.0
PMID:25390353	-studies-	MeSH:VOO	1.0
PMID:14612199	-studies-	MeSH:VOO	1.0
PMID:31532394	-studies-	MeSH:VOO	1.0
PMID:34524397	-studies-	MeSH:VOO	1.0
PMID:22276806	-studies-	MeSH:VOO	1.0
PMID:21284131	-studies-	MeSH:VOO	1.0
PMID:29212967	-studies-	MeSH:VOO	1.0
PMID:23527037	-studies-	MeSH:VOO	1.0
PMID:32645686	-studies-	MeSH:VOO	1.0
PMID:22106340	-studies-	MeSH:VOO	1.0
PMID:9708487	-studies-	MeSH:VOO	1.0
PMID:26440236	-studies-	MeSH:VOO	1.0
PMID:32545310	-studies-	MeSH:VOO	1.0
PMID:12000075	-studies-	MeSH:VOO	1.0
PMID:30769016	-studies-	MeSH:VOO	1.0
PMID:22359381	-studies-	MeSH:VOO	1.0
PMID:28826900	-studies-	MeSH:VOO	1.0
PMID:25325992	-studies-	MeSH:VOO	1.0
PMID:21044620	-studies-	MeSH:VOO	1.0
PMID:16844623	-studies-	MeSH:VOO	1.0
PMID:21039990	-studies-	MeSH:VOO	1.0
PMID:12928636	-studies-	MeSH:VOO	1.0
PMID:16709694	-studies-	MeSH:VOO	1.0
PMID:26516000	-studies-	MeSH:VOO	1.0
PMID:28356268	-studies-	MeSH:VOO	1.0
PMID:17383329	-studies-	MeSH:VOO	1.0
PMID:9243088	-studies-	MeSH:OHD	1.0
PMID:26599752	-studies-	MeSH:OHD	1.0
PMID:33901537	-studies-	MeSH:OHD	1.0
PMID:23405000	-studies-	MeSH:OHD	1.0
PMID:9220307	-studies-	MeSH:OHD	1.0
PMID:22514734	-studies-	MeSH:OHD	1.0
PMID:15793653	-studies-	MeSH:OHD	1.0
PMID:10375719	-studies-	MeSH:OHD	1.0
PMID:12380923	-studies-	MeSH:OHD	1.0
PMID:23307820	-studies-	MeSH:OHD	1.0
PMID:19815563	-studies-	MeSH:OHD	1.0
PMID:22728217	-studies-	MeSH:OHD	1.0
PMID:17455119	-studies-	MeSH:OHD	1.0
PMID:35390481	-studies-	MeSH:OHD	1.0
PMID:24444314	-studies-	MeSH:OHD	1.0
PMID:27191852	-studies-	MeSH:OHD	1.0
PMID:21645517	-studies-	MeSH:OHD	1.0
PMID:10624925	-studies-	MeSH:OHD	1.0
PMID:15921690	-studies-	MeSH:OHD	1.0
PMID:21233344	-studies-	MeSH:OHD	1.0
PMID:32521457	-studies-	MeSH:OHD	1.0
PMID:12853135	-studies-	MeSH:OHD	1.0
PMID:24797667	-studies-	MeSH:OHD	1.0
PMID:21513515	-studies-	MeSH:OHD	1.0
PMID:9950892	-studies-	MeSH:OHD	1.0
PMID:16128859	-studies-	MeSH:OHD	1.0
PMID:23108187	-studies-	MeSH:OHD	1.0
PMID:31895878	-studies-	MeSH:OHD	1.0
PMID:23430124	-studies-	MeSH:OHD	1.0
PMID:30912308	-studies-	MeSH:OHD	1.0
PMID:35138512	-studies-	MeSH:OHD	1.0
PMID:17966363	-studies-	MeSH:OHD	1.0
PMID:33407761	-studies-	MeSH:OHD	1.0
PMID:21820441	-studies-	MeSH:OHD	1.0
PMID:17921529	-studies-	MeSH:OHD	1.0
PMID:23922949	-studies-	MeSH:OHD	1.0
PMID:33064565	-studies-	MeSH:OHD	1.0
PMID:11835033	-studies-	MeSH:OHD	1.0
PMID:14659699	-studies-	MeSH:OHD	1.0
PMID:19057128	-studies-	MeSH:OHD	1.0
PMID:10400009	-studies-	MeSH:OHD	1.0
PMID:9505924	-studies-	MeSH:OHD	1.0
PMID:16489101	-studies-	MeSH:OHD	1.0
PMID:9170407	-studies-	MeSH:OHD	1.0
PMID:19179646	-studies-	MeSH:OHD	1.0
PMID:12560347	-studies-	MeSH:OHD	1.0
PMID:7576410	-studies-	MeSH:OHD	1.0
PMID:17030629	-studies-	MeSH:OHD	1.0
PMID:31203918	-studies-	MeSH:OHD	1.0
PMID:19234092	-studies-	MeSH:OHD	1.0
PMID:25600961	-studies-	MeSH:OHD	1.0
PMID:21986317	-studies-	MeSH:OHD	1.0
PMID:30382575	-studies-	MeSH:OHD	1.0
PMID:20854966	-studies-	MeSH:OHD	1.0
PMID:17158653	-studies-	MeSH:OHD	1.0
PMID:9166145	-studies-	MeSH:OHD	1.0
PMID:25793705	-studies-	MeSH:OHD	1.0
PMID:10198355	-studies-	MeSH:OHD	1.0
PMID:12618232	-studies-	MeSH:OHD	1.0
PMID:19811364	-studies-	MeSH:OHD	1.0
PMID:30716658	-studies-	MeSH:OHD	1.0
PMID:17996824	-studies-	MeSH:OHD	1.0
PMID:27516211	-studies-	MeSH:OHD	1.0
PMID:25823215	-studies-	MeSH:OHD	1.0
PMID:22632938	-studies-	MeSH:OHD	1.0
PMID:12673596	-studies-	MeSH:OHD	1.0
PMID:21281467	-studies-	MeSH:OHD	1.0
PMID:19944367	-studies-	MeSH:OHD	1.0
PMID:18612386	-studies-	MeSH:OHD	1.0
PMID:16728691	-studies-	MeSH:OHD	1.0
PMID:10900180	-studies-	MeSH:OHD	1.0
PMID:16216854	-studies-	MeSH:OHD	1.0
PMID:15117830	-studies-	MeSH:OHD	1.0
PMID:16246949	-studies-	MeSH:OHD	1.0
PMID:11899244	-studies-	MeSH:OHD	1.0
PMID:27612189	-studies-	MeSH:OHD	1.0
PMID:9525981	-studies-	MeSH:OHD	1.0
PMID:18432164	-studies-	MeSH:OHD	1.0
PMID:26080362	-studies-	MeSH:OHD	1.0
PMID:25547181	-studies-	MeSH:OHD	1.0
PMID:11103252	-studies-	MeSH:OHD	1.0
PMID:23283493	-studies-	MeSH:OHD	1.0
PMID:20562140	-studies-	MeSH:OHD	1.0
PMID:15541833	-studies-	MeSH:OHD	1.0
PMID:14967726	-studies-	MeSH:OHD	1.0
PMID:28893433	-studies-	MeSH:OHD	1.0
PMID:18556712	-studies-	MeSH:OHD	1.0
PMID:19196241	-studies-	MeSH:OHD	1.0
PMID:14637156	-studies-	MeSH:OHD	1.0
PMID:10334417	-studies-	MeSH:OHD	1.0
PMID:23330010	-studies-	MeSH:OHD	1.0
PMID:25134966	-studies-	MeSH:OHD	1.0
PMID:19136602	-studies-	MeSH:OHD	1.0
PMID:18467357	-studies-	MeSH:OHD	1.0
PMID:33835720	-studies-	MeSH:OHD	1.0
PMID:23537813	-studies-	MeSH:OHD	1.0
PMID:23437254	-studies-	MeSH:OHD	1.0
PMID:34259098	-studies-	MeSH:OHD	1.0
PMID:20109482	-studies-	MeSH:OHD	1.0
PMID:12111244	-studies-	MeSH:OHD	1.0
PMID:18063575	-studies-	MeSH:OHD	1.0
PMID:20382121	-studies-	MeSH:OHD	1.0
PMID:25931318	-studies-	MeSH:OHD	1.0
PMID:11133498	-studies-	MeSH:OHD	1.0
PMID:12480738	-studies-	MeSH:OHD	1.0
PMID:24384103	-studies-	MeSH:OHD	1.0
PMID:31309174	-studies-	MeSH:OHD	1.0
PMID:33050121	-studies-	MeSH:OHD	1.0
PMID:23667215	-studies-	MeSH:OHD	1.0
PMID:23140764	-studies-	MeSH:OHD	1.0
PMID:30139651	-studies-	MeSH:OHD	1.0
PMID:15786716	-studies-	MeSH:OHD	1.0
PMID:10935770	-studies-	MeSH:OHD	1.0
PMID:22366089	-studies-	MeSH:OHD	1.0
PMID:20585312	-studies-	MeSH:OHD	1.0
PMID:31595734	-studies-	MeSH:OHD	1.0
PMID:34292783	-studies-	MeSH:OHD	1.0
PMID:15470656	-studies-	MeSH:OHD	1.0
PMID:28238269	-studies-	MeSH:OHD	1.0
PMID:16122147	-studies-	MeSH:OHD	1.0
PMID:9475582	-studies-	MeSH:OHD	1.0
PMID:11377371	-studies-	MeSH:OHD	1.0
PMID:15564700	-studies-	MeSH:OHD	1.0
PMID:20852043	-studies-	MeSH:OHD	1.0
PMID:24086300	-studies-	MeSH:OHD	1.0
PMID:15159032	-studies-	MeSH:OHD	1.0
PMID:12093047	-studies-	MeSH:OHD	1.0
PMID:16166165	-studies-	MeSH:OHD	1.0
PMID:12138167	-studies-	MeSH:OHD	1.0
PMID:17254482	-studies-	MeSH:OHD	1.0
PMID:34169350	-studies-	MeSH:OHD	1.0
PMID:21856903	-studies-	MeSH:OHD	1.0
PMID:33228026	-studies-	MeSH:OHD	1.0
PMID:14499867	-studies-	MeSH:OHD	1.0
PMID:21301862	-studies-	MeSH:OHD	1.0
PMID:26960306	-studies-	MeSH:OHD	1.0
PMID:11679415	-studies-	MeSH:OHD	1.0
PMID:25775120	-studies-	MeSH:OHD	1.0
PMID:25501978	-studies-	MeSH:OHD	1.0
PMID:32327677	-studies-	MeSH:OHD	1.0
PMID:23540699	-studies-	MeSH:OHD	1.0
PMID:21890878	-studies-	MeSH:OHD	1.0
PMID:17203116	-studies-	MeSH:OHD	1.0
PMID:35263399	-studies-	MeSH:OHD	1.0
PMID:15741207	-studies-	MeSH:OHD	1.0
PMID:19133513	-studies-	MeSH:OHD	1.0
PMID:16201896	-studies-	MeSH:OHD	1.0
PMID:26234646	-studies-	MeSH:OHD	1.0
PMID:34680049	-studies-	MeSH:OHD	1.0
PMID:34403364	-studies-	MeSH:OHD	1.0
PMID:20110410	-studies-	MeSH:OHD	1.0
PMID:27079882	-studies-	MeSH:OHD	1.0
PMID:21059858	-studies-	MeSH:OHD	1.0
PMID:15884779	-studies-	MeSH:OHD	1.0
PMID:17562667	-studies-	MeSH:OHD	1.0
PMID:19863545	-studies-	MeSH:OHD	1.0
PMID:15257182	-studies-	MeSH:OHD	1.0
PMID:21796504	-studies-	MeSH:OHD	1.0
PMID:25836920	-studies-	MeSH:OHD	1.0
PMID:22122298	-studies-	MeSH:OHD	1.0
PMID:30640888	-studies-	MeSH:OHD	1.0
PMID:20553277	-studies-	MeSH:OHD	1.0
PMID:9736139	-studies-	MeSH:OHD	1.0
PMID:19111554	-studies-	MeSH:OHD	1.0
PMID:19781797	-studies-	MeSH:OHD	1.0
PMID:15988127	-studies-	MeSH:OHD	1.0
PMID:22007848	-studies-	MeSH:OHD	1.0
PMID:14578624	-studies-	MeSH:OHD	1.0
PMID:23929688	-studies-	MeSH:OHD	1.0
PMID:16436635	-studies-	MeSH:OHD	1.0
PMID:11815437	-studies-	MeSH:OHD	1.0
PMID:21216834	-studies-	MeSH:OHD	1.0
PMID:31131693	-studies-	MeSH:OHD	1.0
PMID:23140789	-studies-	MeSH:OHD	1.0
PMID:12351289	-studies-	MeSH:OHD	1.0
PMID:30391964	-studies-	MeSH:OHD	1.0
PMID:18358486	-studies-	MeSH:OHD	1.0
PMID:16796603	-studies-	MeSH:OHD	1.0
PMID:15364613	-studies-	MeSH:OHD	1.0
PMID:26203236	-studies-	MeSH:OHD	1.0
PMID:29435997	-studies-	MeSH:OHD	1.0
PMID:24116014	-studies-	MeSH:OHD	1.0
PMID:27933639	-studies-	MeSH:OHD	1.0
PMID:18223185	-studies-	MeSH:OHD	1.0
PMID:15499029	-studies-	MeSH:OHD	1.0
PMID:23219305	-studies-	MeSH:OHD	1.0
PMID:14736877	-studies-	MeSH:OHD	1.0
PMID:31088231	-studies-	MeSH:OHD	1.0
PMID:16580526	-studies-	MeSH:OHD	1.0
PMID:33989083	-studies-	MeSH:OHD	1.0
PMID:21871856	-studies-	MeSH:OHD	1.0
PMID:15363818	-studies-	MeSH:OHD	1.0
PMID:25036739	-studies-	MeSH:OHD	1.0
PMID:12750820	-studies-	MeSH:OHD	1.0
PMID:16224052	-studies-	MeSH:OHD	1.0
PMID:18056766	-studies-	MeSH:OHD	1.0
PMID:12213966	-studies-	MeSH:OHD	1.0
PMID:34050592	-studies-	MeSH:OHD	1.0
PMID:28379313	-studies-	MeSH:OHD	1.0
PMID:22759951	-studies-	MeSH:OHD	1.0
PMID:16001794	-studies-	MeSH:OHD	1.0
PMID:17289431	-studies-	MeSH:OHD	1.0
PMID:17824808	-studies-	MeSH:OHD	1.0
PMID:11158973	-studies-	MeSH:OHD	1.0
PMID:11714645	-studies-	MeSH:OHD	1.0
PMID:33849626	-studies-	MeSH:OHD	1.0
PMID:17531962	-studies-	MeSH:OHD	1.0
PMID:9927396	-studies-	MeSH:OHD	1.0
PMID:11386386	-studies-	MeSH:OHD	1.0
PMID:24519927	-studies-	MeSH:OHD	1.0
PMID:15725944	-studies-	MeSH:OHD	1.0
PMID:30651032	-studies-	MeSH:OHD	1.0
PMID:23437120	-studies-	MeSH:OHD	1.0
PMID:21248758	-studies-	MeSH:OHD	1.0
PMID:17612571	-studies-	MeSH:OHD	1.0
PMID:15894579	-studies-	MeSH:OHD	1.0
PMID:31081346	-studies-	MeSH:OHD	1.0
PMID:20206892	-studies-	MeSH:OHD	1.0
PMID:11437538	-studies-	MeSH:OHD	1.0
PMID:19925440	-studies-	MeSH:OHD	1.0
PMID:28537760	-studies-	MeSH:OHD	1.0
PMID:31539850	-studies-	MeSH:OHD	1.0
PMID:15023931	-studies-	MeSH:OHD	1.0
PMID:28085920	-studies-	MeSH:OHD	1.0
PMID:19502553	-studies-	MeSH:OHD	1.0
PMID:16734102	-studies-	MeSH:OHD	1.0
PMID:16271488	-studies-	MeSH:OHD	1.0
PMID:19624256	-studies-	MeSH:OHD	1.0
PMID:24334334	-studies-	MeSH:OHD	1.0
PMID:31476306	-studies-	MeSH:OHD	1.0
PMID:28513772	-studies-	MeSH:OHD	1.0
PMID:21244230	-studies-	MeSH:OHD	1.0
PMID:16844920	-studies-	MeSH:OHD	1.0
PMID:16054049	-studies-	MeSH:OHD	1.0
PMID:11034943	-studies-	MeSH:OHD	1.0
PMID:26663885	-studies-	MeSH:OHD	1.0
PMID:31336381	-studies-	MeSH:OHD	1.0
PMID:17012353	-studies-	MeSH:OHD	1.0
PMID:25111309	-studies-	MeSH:OHD	1.0
PMID:23329791	-studies-	MeSH:OHD	1.0
PMID:8301653	-studies-	MeSH:OHD	1.0
PMID:12371993	-studies-	MeSH:OHD	1.0
PMID:19889795	-studies-	MeSH:OHD	1.0
PMID:10603952	-studies-	MeSH:OHD	1.0
PMID:15983955	-studies-	MeSH:OHD	1.0
PMID:21641341	-studies-	MeSH:OHD	1.0
PMID:14962945	-studies-	MeSH:OHD	1.0
PMID:12547729	-studies-	MeSH:OHD	1.0
PMID:18855258	-studies-	MeSH:OHD	1.0
PMID:25848038	-studies-	MeSH:OHD	1.0
PMID:18483626	-studies-	MeSH:OHD	1.0
PMID:20817590	-studies-	MeSH:OHD	1.0
PMID:15176428	-studies-	MeSH:OHD	1.0
PMID:21155219	-studies-	MeSH:OHD	1.0
PMID:19525500	-studies-	MeSH:OHD	1.0
PMID:25982111	-studies-	MeSH:OHD	1.0
PMID:11079669	-studies-	MeSH:OHD	1.0
PMID:28110852	-studies-	MeSH:OHD	1.0
